TRAIN_NUMBER,STATION_CODE,DIVISION_CODE,ZONE_CODE,PF_NUMBER
02187,CSMT,BB,CR,15
02188,CSMT,BB,CR,10
12321,CSMT,BB,CR,16
12322,CSMT,BB,CR,16
12361,CSMT,BB,CR,15
12362,CSMT,BB,CR,15
22177,CSMT,BB,CR,17
22178,CSMT,BB,CR,16
22359,CSMT,BB,CR,16
22360,CSMT,BB,CR,15
02187,DR,BB,CR,12
02188,DR,BB,CR,11
12321,DR,BB,CR,12
12322,DR,BB,CR,11
12361,DR,BB,CR,12
12362,DR,BB,CR,11
22177,DR,BB,CR,10
22178,DR,BB,CR,12
11071,IGP,BB,CR,1
11072,IGP,BB,CR,3
12335,IGP,BB,CR,3
12336,IGP,BB,CR,1
15017,IGP,BB,CR,4
15018,IGP,BB,CR,4
22177,IGP,BB,CR,1
22178,IGP,BB,CR,3
22183,IGP,BB,CR,1
22311,IGP,BB,CR,3
22312,IGP,BB,CR,3
12322,KSRA,BB,CR,1
13201,KSRA,BB,CR,2
13202,KSRA,BB,CR,1
02187,KYN,BB,CR,5
02188,KYN,BB,CR,4
05557,KYN,BB,CR,4
05558,KYN,BB,CR,4
11015,KYN,BB,CR,4
11016,KYN,BB,CR,4
11055,KYN,BB,CR,4
11056,KYN,BB,CR,6
11059,KYN,BB,CR,4
11060,KYN,BB,CR,4
11061,KYN,BB,CR,4
11062,KYN,BB,CR,6
11071,KYN,BB,CR,4
11072,KYN,BB,CR,5
11081,KYN,BB,CR,4
11082,KYN,BB,CR,4
12141,KYN,BB,CR,4
12142,KYN,BB,CR,6
12165,KYN,BB,CR,4
12166,KYN,BB,CR,6
12167,KYN,BB,CR,4
12168,KYN,BB,CR,4
12321,KYN,BB,CR,5
12322,KYN,BB,CR,4
12335,KYN,BB,CR,4
12336,KYN,BB,CR,4
12361,KYN,BB,CR,6
12362,KYN,BB,CR,4
12519,KYN,BB,CR,4
12520,KYN,BB,CR,6
12545,KYN,BB,CR,6
12546,KYN,BB,CR,4
12741,KYN,BB,CR,4
12742,KYN,BB,CR,4
13201,KYN,BB,CR,6
13202,KYN,BB,CR,4
15017,KYN,BB,CR,2
15018,KYN,BB,CR,1A
15181,KYN,BB,CR,5
15182,KYN,BB,CR,4
15267,KYN,BB,CR,6
15268,KYN,BB,CR,6
15647,KYN,BB,CR,4
15648,KYN,BB,CR,4
15945,KYN,BB,CR,4
15946,KYN,BB,CR,4
18609,KYN,BB,CR,6
18610,KYN,BB,CR,4
22103,KYN,BB,CR,4
22104,KYN,BB,CR,6
22177,KYN,BB,CR,4
22178,KYN,BB,CR,6
22183,KYN,BB,CR,2
22184,KYN,BB,CR,4
22311,KYN,BB,CR,4
22312,KYN,BB,CR,4
22359,KYN,BB,CR,5
22360,KYN,BB,CR,4
22553,KYN,BB,CR,4
22554,KYN,BB,CR,4
04151,LTT,BB,CR,5
04152,LTT,BB,CR,5
05557,LTT,BB,CR,1
05558,LTT,BB,CR,1
11015,LTT,BB,CR,5
11016,LTT,BB,CR,5
11055,LTT,BB,CR,3
11056,LTT,BB,CR,2
11059,LTT,BB,CR,3
11060,LTT,BB,CR,2
11061,LTT,BB,CR,4
11062,LTT,BB,CR,3
11071,LTT,BB,CR,3
11072,LTT,BB,CR,2
11081,LTT,BB,CR,3
11082,LTT,BB,CR,4
12141,LTT,BB,CR,1
12142,LTT,BB,CR,2
12165,LTT,BB,CR,1
12166,LTT,BB,CR,3
12167,LTT,BB,CR,5
12168,LTT,BB,CR,1
12293,LTT,BB,CR,3
12294,LTT,BB,CR,5
12335,LTT,BB,CR,1
12336,LTT,BB,CR,2
12519,LTT,BB,CR,1
12520,LTT,BB,CR,4
12545,LTT,BB,CR,5
12546,LTT,BB,CR,3
13201,LTT,BB,CR,5
13202,LTT,BB,CR,5
15017,LTT,BB,CR,2
15018,LTT,BB,CR,3
15181,LTT,BB,CR,5
15182,LTT,BB,CR,5
15267,LTT,BB,CR,5
15268,LTT,BB,CR,3
15647,LTT,BB,CR,2
15648,LTT,BB,CR,1
15945,LTT,BB,CR,2
15946,LTT,BB,CR,1
18609,LTT,BB,CR,4
18610,LTT,BB,CR,3
22103,LTT,BB,CR,1
22104,LTT,BB,CR,4
22183,LTT,BB,CR,1
22184,LTT,BB,CR,3
22311,LTT,BB,CR,1
22312,LTT,BB,CR,2
22553,LTT,BB,CR,1
22554,LTT,BB,CR,1
12741,PNVL,BB,CR,5
12742,PNVL,BB,CR,6
11015,TNA,BB,CR,7
11016,TNA,BB,CR,7
11055,TNA,BB,CR,7
11056,TNA,BB,CR,8
11059,TNA,BB,CR,7
11060,TNA,BB,CR,8
11061,TNA,BB,CR,7
11062,TNA,BB,CR,8
11071,TNA,BB,CR,7
11072,TNA,BB,CR,8
12141,TNA,BB,CR,7
12142,TNA,BB,CR,8
12165,TNA,BB,CR,7
12166,TNA,BB,CR,8
12335,TNA,BB,CR,8
12519,TNA,BB,CR,7
12520,TNA,BB,CR,8
13201,TNA,BB,CR,8
15017,TNA,BB,CR,7
15018,TNA,BB,CR,8
15648,TNA,BB,CR,8
15946,TNA,BB,CR,8
22177,TNA,BB,CR,5
22178,TNA,BB,CR,6
22183,TNA,BB,CR,7
22184,TNA,BB,CR,8
22311,TNA,BB,CR,8
20151,AK,BSL,CR,3
20152,AK,BSL,CR,3
01053,BAU,BSL,CR,2
01054,BAU,BSL,CR,1
11061,BAU,BSL,CR,2
11062,BAU,BSL,CR,1
11071,BAU,BSL,CR,2
11072,BAU,BSL,CR,1
12149,BAU,BSL,CR,2
12150,BAU,BSL,CR,1
12167,BAU,BSL,CR,2
12168,BAU,BSL,CR,1
12321,BAU,BSL,CR,1
12322,BAU,BSL,CR,2
12335,BAU,BSL,CR,1
12336,BAU,BSL,CR,2
13201,BAU,BSL,CR,1
13202,BAU,BSL,CR,2
15017,BAU,BSL,CR,2
15018,BAU,BSL,CR,1
15647,BAU,BSL,CR,2
15648,BAU,BSL,CR,1
15945,BAU,BSL,CR,2
15946,BAU,BSL,CR,1
19045,BAU,BSL,CR,2
19046,BAU,BSL,CR,1
22177,BAU,BSL,CR,2
22178,BAU,BSL,CR,1
22183,BAU,BSL,CR,2
22184,BAU,BSL,CR,1
22311,BAU,BSL,CR,1
22312,BAU,BSL,CR,2
22937,BAU,BSL,CR,2
22938,BAU,BSL,CR,1
22947,BAU,BSL,CR,2
22948,BAU,BSL,CR,1
22967,BAU,BSL,CR,2
22968,BAU,BSL,CR,1
20151,BD,BSL,CR,2
20152,BD,BSL,CR,2
01053,BSL,BSL,CR,6
01054,BSL,BSL,CR,2
01149,BSL,BSL,CR,6
01150,BSL,BSL,CR,2
02187,BSL,BSL,CR,3
02188,BSL,BSL,CR,6
03379,BSL,BSL,CR,3
03380,BSL,BSL,CR,6
04115,BSL,BSL,CR,3
04116,BSL,BSL,CR,3
04151,BSL,BSL,CR,4
04152,BSL,BSL,CR,5
05289,BSL,BSL,CR,2
05290,BSL,BSL,CR,6
05557,BSL,BSL,CR,2
05558,BSL,BSL,CR,5
05585,BSL,BSL,CR,3
05586,BSL,BSL,CR,7
06211,BSL,BSL,CR,7
06212,BSL,BSL,CR,2
07311,BSL,BSL,CR,7
07312,BSL,BSL,CR,3
07315,BSL,BSL,CR,6
07316,BSL,BSL,CR,2
07328,BSL,BSL,CR,2
07651,BSL,BSL,CR,6
07652,BSL,BSL,CR,3
09025,BSL,BSL,CR,6
09026,BSL,BSL,CR,2
09029,BSL,BSL,CR,6
09030,BSL,BSL,CR,2
09031,BSL,BSL,CR,6
09032,BSL,BSL,CR,3
09033,BSL,BSL,CR,6
09034,BSL,BSL,CR,2
09039,BSL,BSL,CR,7
09040,BSL,BSL,CR,2
09045,BSL,BSL,CR,6
09046,BSL,BSL,CR,2
09065,BSL,BSL,CR,5
09066,BSL,BSL,CR,2
11015,BSL,BSL,CR,6
11016,BSL,BSL,CR,2
11033,BSL,BSL,CR,6
11034,BSL,BSL,CR,2
11037,BSL,BSL,CR,6
11038,BSL,BSL,CR,3
11055,BSL,BSL,CR,5
11056,BSL,BSL,CR,3
11059,BSL,BSL,CR,5
11060,BSL,BSL,CR,3
11061,BSL,BSL,CR,5
11062,BSL,BSL,CR,3
11071,BSL,BSL,CR,5
11072,BSL,BSL,CR,3
11072,BSL,BSL,CR,4
11081,BSL,BSL,CR,5
11082,BSL,BSL,CR,3
11427,BSL,BSL,CR,5
11428,BSL,BSL,CR,2
12141,BSL,BSL,CR,5
12142,BSL,BSL,CR,3
12149,BSL,BSL,CR,5
12150,BSL,BSL,CR,4
12165,BSL,BSL,CR,6
12166,BSL,BSL,CR,3
12167,BSL,BSL,CR,5
12168,BSL,BSL,CR,4
12293,BSL,BSL,CR,5
12294,BSL,BSL,CR,4
12321,BSL,BSL,CR,3
12322,BSL,BSL,CR,6
12335,BSL,BSL,CR,4
12336,BSL,BSL,CR,7
12361,BSL,BSL,CR,2
12362,BSL,BSL,CR,7
12519,BSL,BSL,CR,5
12520,BSL,BSL,CR,3
12545,BSL,BSL,CR,2
12546,BSL,BSL,CR,5
12741,BSL,BSL,CR,5
12742,BSL,BSL,CR,4
13201,BSL,BSL,CR,3
13202,BSL,BSL,CR,5
15017,BSL,BSL,CR,6
15018,BSL,BSL,CR,4
15181,BSL,BSL,CR,3
15182,BSL,BSL,CR,6
15267,BSL,BSL,CR,2
15268,BSL,BSL,CR,6
15647,BSL,BSL,CR,7
15648,BSL,BSL,CR,4
15945,BSL,BSL,CR,7
15946,BSL,BSL,CR,4
17323,BSL,BSL,CR,6
17324,BSL,BSL,CR,2
18609,BSL,BSL,CR,4
18610,BSL,BSL,CR,5
19045,BSL,BSL,CR,5
19046,BSL,BSL,CR,3
19051,BSL,BSL,CR,5
19052,BSL,BSL,CR,2
20151,BSL,BSL,CR,4
20152,BSL,BSL,CR,4
20903,BSL,BSL,CR,5
20904,BSL,BSL,CR,2
20905,BSL,BSL,CR,7
20906,BSL,BSL,CR,3
20929,BSL,BSL,CR,6
20930,BSL,BSL,CR,2
20933,BSL,BSL,CR,5
20934,BSL,BSL,CR,3
22103,BSL,BSL,CR,6
22104,BSL,BSL,CR,3
22131,BSL,BSL,CR,6
22132,BSL,BSL,CR,2
22177,BSL,BSL,CR,6
22178,BSL,BSL,CR,3
22183,BSL,BSL,CR,6
22184,BSL,BSL,CR,3
22311,BSL,BSL,CR,4
22312,BSL,BSL,CR,4
22359,BSL,BSL,CR,7
22360,BSL,BSL,CR,7
22553,BSL,BSL,CR,2
22554,BSL,BSL,CR,5
22563,BSL,BSL,CR,2
22564,BSL,BSL,CR,5
22687,BSL,BSL,CR,6
22688,BSL,BSL,CR,2
22913,BSL,BSL,CR,5
22914,BSL,BSL,CR,2
22937,BSL,BSL,CR,5
22938,BSL,BSL,CR,3
22947,BSL,BSL,CR,5
22948,BSL,BSL,CR,3
22967,BSL,BSL,CR,5
22968,BSL,BSL,CR,3
22971,BSL,BSL,CR,5
22972,BSL,BSL,CR,2
A17409,BSL,BSL,CR,1
11061,CSN,BSL,CR,2
11071,CSN,BSL,CR,1
11072,CSN,BSL,CR,3
12321,CSN,BSL,CR,3
12322,CSN,BSL,CR,2
13201,CSN,BSL,CR,3
13202,CSN,BSL,CR,2
15017,CSN,BSL,CR,2
15018,CSN,BSL,CR,3
22177,CSN,BSL,CR,2
22178,CSN,BSL,CR,3
01053,DVL,BSL,CR,3
13201,DVL,BSL,CR,2
13202,DVL,BSL,CR,1
01053,JL,BSL,CR,3
01054,JL,BSL,CR,1
01149,JL,BSL,CR,3
01150,JL,BSL,CR,2
07328,JL,BSL,CR,2
09025,JL,BSL,CR,3
09026,JL,BSL,CR,2
09039,JL,BSL,CR,6
09040,JL,BSL,CR,5
09045,JL,BSL,CR,3
09046,JL,BSL,CR,2
11015,JL,BSL,CR,3
11016,JL,BSL,CR,2
11037,JL,BSL,CR,3
11038,JL,BSL,CR,2
11061,JL,BSL,CR,3
11062,JL,BSL,CR,2
11071,JL,BSL,CR,4
11072,JL,BSL,CR,2
12141,JL,BSL,CR,3
12165,JL,BSL,CR,3
12166,JL,BSL,CR,2
12321,JL,BSL,CR,2
12322,JL,BSL,CR,3
12519,JL,BSL,CR,3
12520,JL,BSL,CR,2
13201,JL,BSL,CR,2
13202,JL,BSL,CR,3
15017,JL,BSL,CR,3
15018,JL,BSL,CR,2
15181,JL,BSL,CR,2
15182,JL,BSL,CR,3
19045,JL,BSL,CR,6
19046,JL,BSL,CR,5
19051,JL,BSL,CR,6
19052,JL,BSL,CR,5
20151,JL,BSL,CR,3
20152,JL,BSL,CR,2
20905,JL,BSL,CR,6
20906,JL,BSL,CR,5
20929,JL,BSL,CR,6
20930,JL,BSL,CR,5
20933,JL,BSL,CR,6
20934,JL,BSL,CR,5
22103,JL,BSL,CR,4
22104,JL,BSL,CR,2
22177,JL,BSL,CR,3
22178,JL,BSL,CR,2
22563,JL,BSL,CR,5
22564,JL,BSL,CR,6
22937,JL,BSL,CR,6
22938,JL,BSL,CR,5
22947,JL,BSL,CR,6
22948,JL,BSL,CR,5
22967,JL,BSL,CR,6
22968,JL,BSL,CR,5
01053,KNW,BSL,CR,4
01054,KNW,BSL,CR,5
02187,KNW,BSL,CR,5
02188,KNW,BSL,CR,4
03379,KNW,BSL,CR,5
03380,KNW,BSL,CR,4
04115,KNW,BSL,CR,5
04116,KNW,BSL,CR,4
05289,KNW,BSL,CR,5
05290,KNW,BSL,CR,4
05557,KNW,BSL,CR,5
05558,KNW,BSL,CR,4
05585,KNW,BSL,CR,5
05586,KNW,BSL,CR,4
07311,KNW,BSL,CR,4
07312,KNW,BSL,CR,5
07315,KNW,BSL,CR,4
07316,KNW,BSL,CR,5
07328,KNW,BSL,CR,5
07651,KNW,BSL,CR,4
07652,KNW,BSL,CR,5
09025,KNW,BSL,CR,4
09026,KNW,BSL,CR,5
09029,KNW,BSL,CR,4
09030,KNW,BSL,CR,5
09031,KNW,BSL,CR,4
09032,KNW,BSL,CR,5
09033,KNW,BSL,CR,4
09034,KNW,BSL,CR,5
09039,KNW,BSL,CR,4
09040,KNW,BSL,CR,5
09045,KNW,BSL,CR,4
09046,KNW,BSL,CR,5
11033,KNW,BSL,CR,4
11034,KNW,BSL,CR,5
11037,KNW,BSL,CR,4
11038,KNW,BSL,CR,5
11061,KNW,BSL,CR,4
11062,KNW,BSL,CR,5
11071,KNW,BSL,CR,4
11072,KNW,BSL,CR,5
11081,KNW,BSL,CR,4
11082,KNW,BSL,CR,5
12149,KNW,BSL,CR,4
12150,KNW,BSL,CR,5
12167,KNW,BSL,CR,4
12168,KNW,BSL,CR,6
12321,KNW,BSL,CR,5
12322,KNW,BSL,CR,4
12335,KNW,BSL,CR,5
12336,KNW,BSL,CR,4
12361,KNW,BSL,CR,5
12362,KNW,BSL,CR,4
12519,KNW,BSL,CR,4
12520,KNW,BSL,CR,5
12545,KNW,BSL,CR,5
12546,KNW,BSL,CR,4
12741,KNW,BSL,CR,4
12742,KNW,BSL,CR,5
13201,KNW,BSL,CR,5
13202,KNW,BSL,CR,4
15017,KNW,BSL,CR,4
15018,KNW,BSL,CR,5
15267,KNW,BSL,CR,5
15268,KNW,BSL,CR,4
15647,KNW,BSL,CR,4
15648,KNW,BSL,CR,5
15945,KNW,BSL,CR,4
15946,KNW,BSL,CR,5
17323,KNW,BSL,CR,4
17324,KNW,BSL,CR,5
18609,KNW,BSL,CR,6
18610,KNW,BSL,CR,4
19045,KNW,BSL,CR,4
19046,KNW,BSL,CR,5
20905,KNW,BSL,CR,4
20906,KNW,BSL,CR,5
20929,KNW,BSL,CR,4
20930,KNW,BSL,CR,6
20933,KNW,BSL,CR,4
20934,KNW,BSL,CR,5
22131,KNW,BSL,CR,4
22132,KNW,BSL,CR,5
22177,KNW,BSL,CR,4
22178,KNW,BSL,CR,5
22183,KNW,BSL,CR,4
22184,KNW,BSL,CR,5
22311,KNW,BSL,CR,5
22312,KNW,BSL,CR,4
22553,KNW,BSL,CR,5
22554,KNW,BSL,CR,4
22563,KNW,BSL,CR,6
22564,KNW,BSL,CR,4
22687,KNW,BSL,CR,4
22688,KNW,BSL,CR,5
22937,KNW,BSL,CR,4
22938,KNW,BSL,CR,5
22947,KNW,BSL,CR,4
22948,KNW,BSL,CR,5
22967,KNW,BSL,CR,4
22968,KNW,BSL,CR,5
01053,LS,BSL,CR,2
11071,LS,BSL,CR,1
11072,LS,BSL,CR,3
15017,LS,BSL,CR,2
15018,LS,BSL,CR,3
01053,MMR,BSL,CR,1
01054,MMR,BSL,CR,5
01149,MMR,BSL,CR,2
01150,MMR,BSL,CR,3
02187,MMR,BSL,CR,3
02188,MMR,BSL,CR,2
03379,MMR,BSL,CR,3
03380,MMR,BSL,CR,2
05289,MMR,BSL,CR,5
05290,MMR,BSL,CR,1
05557,MMR,BSL,CR,3
05558,MMR,BSL,CR,2
05585,MMR,BSL,CR,3
05586,MMR,BSL,CR,2
06211,MMR,BSL,CR,1
06212,MMR,BSL,CR,5
07311,MMR,BSL,CR,2
07312,MMR,BSL,CR,3
07315,MMR,BSL,CR,1
07316,MMR,BSL,CR,5
07328,MMR,BSL,CR,5
07651,MMR,BSL,CR,1
07652,MMR,BSL,CR,6
11033,MMR,BSL,CR,2
11034,MMR,BSL,CR,5
11037,MMR,BSL,CR,2
11038,MMR,BSL,CR,5
11061,MMR,BSL,CR,2
11062,MMR,BSL,CR,3
11071,MMR,BSL,CR,2
11072,MMR,BSL,CR,3
11427,MMR,BSL,CR,1
11428,MMR,BSL,CR,6
12141,MMR,BSL,CR,2
12142,MMR,BSL,CR,3
12149,MMR,BSL,CR,1
12150,MMR,BSL,CR,4
12165,MMR,BSL,CR,2
12166,MMR,BSL,CR,3
12321,MMR,BSL,CR,3
12322,MMR,BSL,CR,2
12335,MMR,BSL,CR,3
12336,MMR,BSL,CR,2
12361,MMR,BSL,CR,3
12362,MMR,BSL,CR,2
12519,MMR,BSL,CR,2
12520,MMR,BSL,CR,3
12545,MMR,BSL,CR,3
12546,MMR,BSL,CR,1
12741,MMR,BSL,CR,2
12742,MMR,BSL,CR,3
13201,MMR,BSL,CR,3
13202,MMR,BSL,CR,2
15017,MMR,BSL,CR,2
15018,MMR,BSL,CR,3
15647,MMR,BSL,CR,2
15648,MMR,BSL,CR,3
15945,MMR,BSL,CR,2
15946,MMR,BSL,CR,3
17323,MMR,BSL,CR,1
17324,MMR,BSL,CR,5
18609,MMR,BSL,CR,3
18610,MMR,BSL,CR,1
20151,MMR,BSL,CR,4
20152,MMR,BSL,CR,4
22131,MMR,BSL,CR,2
22132,MMR,BSL,CR,5
22177,MMR,BSL,CR,2
22178,MMR,BSL,CR,3
22183,MMR,BSL,CR,2
22184,MMR,BSL,CR,3
22311,MMR,BSL,CR,3
22312,MMR,BSL,CR,3
22553,MMR,BSL,CR,3
22554,MMR,BSL,CR,2
22687,MMR,BSL,CR,1
22688,MMR,BSL,CR,5
11071,NGN,BSL,CR,3
11072,NGN,BSL,CR,2
13201,NGN,BSL,CR,2
13202,NGN,BSL,CR,3
15017,NGN,BSL,CR,3
15018,NGN,BSL,CR,2
22177,NGN,BSL,CR,3
22178,NGN,BSL,CR,2
01053,NK,BSL,CR,2
01149,NK,BSL,CR,2
01150,NK,BSL,CR,3
02187,NK,BSL,CR,4
02188,NK,BSL,CR,2
04115,NK,BSL,CR,3
04116,NK,BSL,CR,2
11015,NK,BSL,CR,2
11016,NK,BSL,CR,3
11055,NK,BSL,CR,2
11056,NK,BSL,CR,3
11059,NK,BSL,CR,2
11060,NK,BSL,CR,3
11061,NK,BSL,CR,2
11062,NK,BSL,CR,3
11071,NK,BSL,CR,2
11072,NK,BSL,CR,3
11081,NK,BSL,CR,2
11082,NK,BSL,CR,3
12141,NK,BSL,CR,2
12142,NK,BSL,CR,3
12165,NK,BSL,CR,2
12166,NK,BSL,CR,3
12167,NK,BSL,CR,2
12168,NK,BSL,CR,3
12321,NK,BSL,CR,4
12322,NK,BSL,CR,2
12335,NK,BSL,CR,3
12336,NK,BSL,CR,2
12519,NK,BSL,CR,2
12520,NK,BSL,CR,3
12741,NK,BSL,CR,2
12742,NK,BSL,CR,3
13201,NK,BSL,CR,3
13202,NK,BSL,CR,2
15017,NK,BSL,CR,2
15018,NK,BSL,CR,3
15181,NK,BSL,CR,3
15182,NK,BSL,CR,2
15267,NK,BSL,CR,3
15268,NK,BSL,CR,2
15647,NK,BSL,CR,2
15648,NK,BSL,CR,3
15945,NK,BSL,CR,2
15946,NK,BSL,CR,3
18609,NK,BSL,CR,3
18610,NK,BSL,CR,2
22103,NK,BSL,CR,2
22104,NK,BSL,CR,3
22177,NK,BSL,CR,2
22178,NK,BSL,CR,3
22183,NK,BSL,CR,2
22184,NK,BSL,CR,3
22311,NK,BSL,CR,3
22312,NK,BSL,CR,2
11071,NPNR,BSL,CR,1
11072,NPNR,BSL,CR,2
13201,NPNR,BSL,CR,2
13202,NPNR,BSL,CR,1
15017,NPNR,BSL,CR,1
15018,NPNR,BSL,CR,2
13201,NR,BSL,CR,3
13202,NR,BSL,CR,2
11061,PC,BSL,CR,3
11071,PC,BSL,CR,4
11072,PC,BSL,CR,2
15017,PC,BSL,CR,3
15018,PC,BSL,CR,2
22177,PC,BSL,CR,3
22178,PC,BSL,CR,2
11071,RV,BSL,CR,1
11072,RV,BSL,CR,2
12149,RV,BSL,CR,1
12150,RV,BSL,CR,2
13201,RV,BSL,CR,2
13202,RV,BSL,CR,1
15017,RV,BSL,CR,1
15018,RV,BSL,CR,2
19045,RV,BSL,CR,1
19046,RV,BSL,CR,2
11045,AMLA,NGP,CR,1
11046,AMLA,NGP,CR,2
03251,BPQ,NGP,CR,3
03252,BPQ,NGP,CR,5
03259,BPQ,NGP,CR,2
03260,BPQ,NGP,CR,4
03679,BPQ,NGP,CR,2
03680,BPQ,NGP,CR,4
05293,BPQ,NGP,CR,2
05294,BPQ,NGP,CR,4
06509,BPQ,NGP,CR,4
06510,BPQ,NGP,CR,2
06563,BPQ,NGP,CR,4
06564,BPQ,NGP,CR,2
07007,BPQ,NGP,CR,4
07008,BPQ,NGP,CR,2
07419,BPQ,NGP,CR,4
07420,BPQ,NGP,CR,2
12295,BPQ,NGP,CR,4
12296,BPQ,NGP,CR,2
12389,BPQ,NGP,CR,2
12390,BPQ,NGP,CR,5
12539,BPQ,NGP,CR,5
12540,BPQ,NGP,CR,1
12577,BPQ,NGP,CR,2
12578,BPQ,NGP,CR,5
12669,BPQ,NGP,CR,5
12670,BPQ,NGP,CR,1
12791,BPQ,NGP,CR,4
12792,BPQ,NGP,CR,2
16367,BPQ,NGP,CR,3
16368,BPQ,NGP,CR,2
22351,BPQ,NGP,CR,2
22352,BPQ,NGP,CR,5
22353,BPQ,NGP,CR,2
22354,BPQ,NGP,CR,4
22535,BPQ,NGP,CR,4
22536,BPQ,NGP,CR,1
22613,BPQ,NGP,CR,4
22614,BPQ,NGP,CR,1
22669,BPQ,NGP,CR,4
22670,BPQ,NGP,CR,2
22683,BPQ,NGP,CR,3
22684,BPQ,NGP,CR,2
11045,BZU,NGP,CR,2
11046,BZU,NGP,CR,1
12295,BZU,NGP,CR,2
12296,BZU,NGP,CR,1
12577,BZU,NGP,CR,1
12578,BZU,NGP,CR,3
12669,BZU,NGP,CR,2
12670,BZU,NGP,CR,1
12791,BZU,NGP,CR,3
12792,BZU,NGP,CR,1
22351,BZU,NGP,CR,1
22352,BZU,NGP,CR,2
22353,BZU,NGP,CR,1
22354,BZU,NGP,CR,2
22669,BZU,NGP,CR,3
22670,BZU,NGP,CR,1
22683,BZU,NGP,CR,2
22684,BZU,NGP,CR,1
03241,CD,NGP,CR,1
03242,CD,NGP,CR,2
03248,CD,NGP,CR,2
03251,CD,NGP,CR,1
03252,CD,NGP,CR,2
03259,CD,NGP,CR,1
03260,CD,NGP,CR,2
12295,CD,NGP,CR,2
12296,CD,NGP,CR,1
12577,CD,NGP,CR,1
12578,CD,NGP,CR,2
12669,CD,NGP,CR,2
12670,CD,NGP,CR,1
12791,CD,NGP,CR,2
12792,CD,NGP,CR,1
16601,CD,NGP,CR,2
16602,CD,NGP,CR,1
22351,CD,NGP,CR,1
22352,CD,NGP,CR,2
22353,CD,NGP,CR,1
22354,CD,NGP,CR,2
22535,CD,NGP,CR,2
22536,CD,NGP,CR,1
22613,CD,NGP,CR,2
22614,CD,NGP,CR,1
22669,CD,NGP,CR,2
22670,CD,NGP,CR,1
11045,GDYA,NGP,CR,1
11046,GDYA,NGP,CR,3
12295,GDYA,NGP,CR,1
12296,GDYA,NGP,CR,3
12577,GDYA,NGP,CR,2
12578,GDYA,NGP,CR,1
12791,GDYA,NGP,CR,1
12792,GDYA,NGP,CR,3
22669,GDYA,NGP,CR,1
22670,GDYA,NGP,CR,3
12791,KATL,NGP,CR,7B
11045,MJRI,NGP,CR,1
11046,MJRI,NGP,CR,1
17609,MJRI,NGP,CR,3
17610,MJRI,NGP,CR,1
03251,NGP,NGP,CR,2
03252,NGP,NGP,CR,1
03259,NGP,NGP,CR,2
03260,NGP,NGP,CR,1
03679,NGP,NGP,CR,3
03680,NGP,NGP,CR,1
05293,NGP,NGP,CR,2
05294,NGP,NGP,CR,4
06509,NGP,NGP,CR,1
06510,NGP,NGP,CR,2
07007,NGP,NGP,CR,1
07008,NGP,NGP,CR,2
07022,NGP,NGP,CR,2
07419,NGP,NGP,CR,1
07420,NGP,NGP,CR,1
11045,NGP,NGP,CR,1
11046,NGP,NGP,CR,4
12295,NGP,NGP,CR,1
12296,NGP,NGP,CR,2
12539,NGP,NGP,CR,1
12540,NGP,NGP,CR,2
12577,NGP,NGP,CR,2
12578,NGP,NGP,CR,1
12669,NGP,NGP,CR,1
12670,NGP,NGP,CR,2
12791,NGP,NGP,CR,1
12792,NGP,NGP,CR,2
17609,NGP,NGP,CR,2
17610,NGP,NGP,CR,1
20151,NGP,NGP,CR,6
20152,NGP,NGP,CR,6
22351,NGP,NGP,CR,2
22352,NGP,NGP,CR,1
22353,NGP,NGP,CR,2
22354,NGP,NGP,CR,1
22535,NGP,NGP,CR,1
22536,NGP,NGP,CR,2
22613,NGP,NGP,CR,1
22614,NGP,NGP,CR,2
22669,NGP,NGP,CR,1
22670,NGP,NGP,CR,2
22683,NGP,NGP,CR,1
22684,NGP,NGP,CR,2
11045,NRKR,NGP,CR,1
11046,NRKR,NGP,CR,1
11045,PMKT,NGP,CR,1
03251,SEGM,NGP,CR,5
03252,SEGM,NGP,CR,1
03259,SEGM,NGP,CR,4
03260,SEGM,NGP,CR,3
07007,SEGM,NGP,CR,3
11045,SEGM,NGP,CR,1
11046,SEGM,NGP,CR,2
12295,SEGM,NGP,CR,4
12296,SEGM,NGP,CR,4
12669,SEGM,NGP,CR,1
12670,SEGM,NGP,CR,2
12791,SEGM,NGP,CR,1
12792,SEGM,NGP,CR,5
22535,SEGM,NGP,CR,1
22536,SEGM,NGP,CR,4
22683,SEGM,NGP,CR,1
22684,SEGM,NGP,CR,4
11045,WANI,NGP,CR,1
11046,WANI,NGP,CR,1
17609,WANI,NGP,CR,1
17610,WANI,NGP,CR,1
20152,WR,NGP,CR,1
17609,WRR,NGP,CR,2
17610,WRR,NGP,CR,3
11033,ANG,PUNE,CR,1
11034,ANG,PUNE,CR,2
11427,ANG,PUNE,CR,1
11428,ANG,PUNE,CR,1
12149,ANG,PUNE,CR,1
12150,ANG,PUNE,CR,2
17323,ANG,PUNE,CR,1
17324,ANG,PUNE,CR,1
20151,ANG,PUNE,CR,1
20152,ANG,PUNE,CR,1
22131,ANG,PUNE,CR,1
22132,ANG,PUNE,CR,2
22687,ANG,PUNE,CR,1
22688,ANG,PUNE,CR,1
11033,BAP,PUNE,CR,1
11034,BAP,PUNE,CR,2
12149,BAP,PUNE,CR,1
